#Source_pybdsf Source_cat RA_cat DEC_cat RA_pybdsf DEC_pybdsf Flux_cat Flux_pbdsf E_Flux_pybdsf Peak_flux_pybdsf E_Peak_flux_pybdsf S_Code
1899 11762 269.443033 1.5727 269.44331818205137 1.5726641368839 0.202619 0.14193455787 0.03887102166 0.14193455787 0.0231240885  S   
1901 1307 269.443048 1.53109 269.44282607912 1.53084732474866 0.443704 0.42029553701 0.03751063958 0.42029553701 0.02231480708  S   
1902 8723 269.443541 1.60246 269.4435343553778 1.60226250910931 0.088388 0.18464091156 0.04628230561 0.18464091156 0.0275330074999999  S   
1903 3622 269.631264 1.3433400000000002 269.44302775815794 1.26079770028341 0.283894 0.13267788733 0.0381338647 0.13267788733 0.02268555918  S   
1904 12999 269.443295 1.4361700000000002 269.44329402848297 1.43582902784723 0.180941 0.13833358515 0.0374923240999999 0.13833358515 0.02230391133  S   
1905 9551 269.441803 1.51285 269.4419606779443 1.51303753256646 0.16817 0.15060273146 0.03749203972 0.15060273146 0.02230374215  C   
1906 14095 269.44378 1.5144 269.4436118770187 1.51435347037099 0.145649 0.07766669072 0.03749203972 0.07766669072 0.02230374215  C   
1907 14464 269.443032 1.5771000000000002 269.44297764427523 1.57697769649457 0.43013 0.45019692742 0.03939014106 0.45019692742 0.02343290886  S   
1908 4526 269.442392 1.14063 269.4428336444308 1.14021628712563 0.129902 0.13429260036 0.0396706343 0.13429260036 0.02359977225  S   
1909 13083 269.442347 1.31416 269.442279364299 1.31409296424063 0.659339 0.50368392006 0.03794195764 0.50368392006 0.02257139506  S   
1910 2534 269.442402 1.52145 269.44278492963264 1.52115935919823 0.128714 0.14479602502 0.03744795973 0.14479602502 0.02227751929  S   
1911 12402 269.442963 1.37529 269.4422352170046 1.37456315267954 0.239634 0.3752767040399999 0.05344085331 0.24769339077 0.02202551526  M   
1912 6347 269.438878 1.45502 269.43945490779134 1.454371265411 0.327602 0.5006773695 0.05316412495 0.31045556667 0.0219114623499999  M   
1913 3009 269.442021 1.45227 269.44230862888867 1.45257489171612 0.150071 0.23640802868 0.0375927132699999 0.23640802868 0.02236363212  C   
1914 479 269.442831 1.18585 269.44287023383293 1.18560365011387 0.274495 0.1532258411 0.03849846338 0.1532258411 0.02290245628  S   
1915 2647 269.444102 1.19058 269.44288813789706 1.19085147373157 0.110878 0.12272596452 0.03849654013 0.12272596452 0.02290131216  S   
1916 12380 269.442007 1.3041200000000002 269.44198454246475 1.30402491190309 1.070213 0.92131899868 0.03795645283 0.92131899868 0.02258001814  S   
1918 10182 269.442269 1.29168 269.44242809064286 1.29141592051291 0.239437 0.18502133882 0.03794032786 0.18502133882 0.02257042551  C   
1920 305 269.442195 1.23548 269.4421354495764 1.2350659805222 0.18011 0.15562825208 0.03835236385 0.15562825208 0.02281554274  S   
1921 12363 269.441738 1.24122 269.4413633310052 1.2414441419398 0.502188 0.8357355531099999 0.0542140098699999 0.68443477124 0.0223441698099999  M   
1922 9085 269.439577 1.26584 269.4396316666758 1.26579322269256 0.309609 0.30737391137 0.03816069704 0.30737391137 0.02270152154  C   
1923 13049 269.441774 1.26455 269.4418316811652 1.26482424687311 0.312404 0.20025213156 0.03816069704 0.20025213156 0.02270152154  C   
1924 7199 269.441297 1.34227 269.4412398974856 1.34224908826311 1.860805 1.60288140973 0.03789849833 1.60288140973 0.02254554143  C   
1925 1638 269.440577 1.34492 269.44045131144816 1.34504364961736 0.44343 0.25746164196 0.03789849833 0.25746164196 0.02254554143  C   
1926 238 269.441331 1.2164800000000002 269.4414619380865 1.21634995230401 0.381836 0.2184885423799999 0.03830053898 0.2184885423799999 0.02278471249  S   
1927 45 269.441732 1.22364 269.4418979314931 1.22350232519514 0.166445 0.17941947268 0.03824790332 0.17941947268 0.02275339992  S   
1928 7694 269.440381 1.56268 269.4403163152584 1.56258863256106 0.325607 0.2656018616 0.03765985535 0.2656018616 0.02240357446  C   
1929 813 269.441962 1.56029 269.440877212122 1.55969674061753 0.120168 0.1580598668899999 0.03765985535 0.1580598668899999 0.02240357446  C   
1931 12259 269.44175 1.2113299999999998 269.4416245877215 1.21120289524029 0.257582 0.2177484153999999 0.03856221531 0.2177484153999999 0.02294038184  S   
1932 11055 269.441401 1.33539 269.4418861426591 1.33625070189552 0.176653 0.1303499126699999 0.03797871227 0.1303499126699999 0.02259326012  S   
1933 13799 269.441892 1.15335 269.44180543420526 1.15343500812645 0.162662 0.14472192233 0.0388159844599999 0.14472192233 0.02309134727  S   
1934 6669 269.441305 1.35151 269.4412176855752 1.35193624866852 0.153876 0.14556298681 0.03785395374 0.14556298681 0.02251904218  S   
1935 4371 269.437959 1.3947 269.4380551075215 1.39449571634448 0.303025 0.28381837903 0.03771979141 0.28381837903 0.02243922998  C   
1936 2391 269.439018 1.39308 269.439148391858 1.39293982306324 0.286946 0.28859398123 0.03771979141 0.28859398123 0.02243922998  C   
1937 5602 269.44039300000003 1.39117 269.44069017840616 1.39128586485614 0.162559 0.15149274845 0.03771979141 0.15149274845 0.02243922998  C   
1938 13329 269.44054900000003 1.3178 269.44016708766446 1.31772545546719 1.159698 1.25445070242 0.05363311988 0.98768378927 0.02210475744  M   
1939 5682 269.44051 1.31995 269.4403889197827 1.32041561113857 0.190251 0.13240512089 0.03792434276 0.13240512089 0.0225609161  C   
1940 13197 269.441196 1.40715 269.44122788562146 1.407188069404 0.202749 0.1498126122899999 0.03762091957 0.1498126122899999 0.02238041184  S   
1941 12460 269.441153 1.59732 269.44126763047547 1.59770177075763 0.26676 0.17009395848 0.04444933287 0.17009395848 0.02644258533  S   
1942 9865 269.440946 1.6062800000000002 269.4409203215272 1.60620407743629 0.390947 0.24468406444 0.04765014234 0.24468406444 0.02834672363  S   
1943 5294 269.441323 1.37777 269.44122754856926 1.3776595250734 0.168267 0.12904031767 0.03779640624 0.12904031767 0.02248480759  S   
1944 14610 269.440119 1.54307 269.44020537046936 1.54326465944793 1.115038 1.34696203371 0.05308200733 1.05552501037 0.02187761777  M   
1945 3874 269.440093 1.15762 269.44002879992 1.15745195607017 0.803441 0.65735517113 0.0386184273799999 0.65735517113 0.022973822  S   
1946 1146 269.44018 1.25813 269.44015583949994 1.2579659705959 1.086767 0.79915454988 0.03818581459 0.79915454988 0.02271646379  S   
1947 2739 269.440324 1.41139 269.4401804787524 1.41130747102645 0.242798 0.16992128886 0.03759619325 0.16992128886 0.02236570234  S   
1948 7315 269.438586 1.51337 269.43821347494526 1.51321938937712 0.162076 0.1965160052399999 0.03763010733 0.1965160052399999 0.0223858775799999  C   
1949 6055 269.440295 1.5106 269.440004980621 1.51057453235178 0.124093 0.15822662137 0.03763010733 0.15822662137 0.0223858775799999  C   
1950 7619 269.439014 1.39735 269.43982287905595 1.39839389935905 0.194378 0.25140335376 0.05333071354 0.13937929272 0.02198012142  M   
1951 8629 269.439044 1.12862 269.4390609791501 1.12894219018993 0.309579 0.43346771587 0.05845861191 0.3236784784299999 0.02409357203  M   
1952 7800 269.439212 1.24545 269.4391818332054 1.24530219600115 0.875001 0.69962609135 0.03822003091 0.69962609135 0.02273681883  S   
1953 22 269.439812 1.58081 269.43961050202734 1.580873681836 0.317212 0.2557728725099999 0.03991139011 0.2557728725099999 0.02374299613  S   
1954 6793 269.440397 1.275 269.4401081307607 1.27485860349337 0.309176 0.11513006689 0.03808261666 0.11513006689 0.02265507209  S   
1955 12136 269.43872500000003 1.28814 269.43872286359795 1.28802964111561 2.355826 2.14433977679 0.03807377094 2.14433977679 0.02264980984  C   
1956 2402 269.435632 1.28861 269.43581102922894 1.28828662282064 0.396677 0.1821057904 0.03807377094 0.1821057904 0.02264980984  C   
1957 10081 269.438688 1.5949399999999998 269.4386601609024 1.59487714958935 1.992465 1.69328757223 0.0431501166599999 1.69328757223 0.02566969103  C   
1958 12730 269.435591 1.5966699999999998 269.4357301670862 1.59675802071601 0.372975 0.27363877614 0.0431501166599999 0.27363877614 0.02566969103  C   
1959 818 269.438976 1.3628 269.43904510524345 1.36262162638733 0.21259 0.2351596847099999 0.03786698712 0.2351596847099999 0.02252679564  S   
1960 11335 269.437856 1.45036 269.436319111082 1.45032191616232 0.046266 0.34268787599 0.06528146621 0.1566926193399999 0.02196832593  M   
1962 5322 269.434849 1.45317 269.4346829738419 1.45324102054428 0.104931 0.1003233923 0.03769027209 0.1003233923 0.0224216691499999  C   
1964 12817 269.438613 1.52927 269.43893353695273 1.52965467599141 0.274753 0.32278589636 0.03760486108 0.32278589636 0.02237085876  S   
1965 49 269.439073 1.16189 269.43882493650534 1.16165028564723 0.156077 0.11314357121 0.03884381767 0.11314357121 0.0231079050399999  S   
1966 2471 269.438268 1.1885100000000002 269.4384378664301 1.18847411580674 0.284061 0.18779285909 0.03853940771 0.18779285909 0.02292681377  S   
1967 7363 269.437401 1.36777 269.4376049357087 1.36728477703529 0.167339 0.21561469062 0.03781095714 0.21561469062 0.02249346381  S   
1968 4440 269.436487 1.17431 269.43673058225926 1.17417249905699 0.199218 0.26107815604 0.03860239337 0.26107815604 0.02296428348  C   
1969 7341 269.438873 1.17597 269.43803713902344 1.17576631699433 0.034738 0.16360024456 0.03860239337 0.16360024456 0.02296428348  C   
1970 282 269.437907 1.18296 269.4380081928137 1.18257631921382 0.149182 0.18987446942 0.03862234108 0.18987446942 0.02297615022  C   
1971 2957 269.433437 1.18348 269.43464468908667 1.18352201625229 0.150221 0.14165944271 0.03862234108 0.14165944271 0.02297615022  C   
1972 1908 269.438283 1.2169500000000002 269.43835538667446 1.21752274965136 0.199852 0.11720939121 0.03851095439 0.11720939121 0.0229098870899999  S   
1973 11445 269.437679 1.40587 269.4376398389846 1.40593903762278 0.745727 0.6059542180199999 0.03769708192 0.6059542180199999 0.02242572027  S   
1974 10271 269.437566 1.43868 269.43743403626365 1.43867359618814 1.6755 1.57796082584 0.05326035054 1.44239769755 0.02195112149  M   
1975 10272 269.43532500000003 1.43994 269.43492884121423 1.44060553095078 0.144634 0.16606616176 0.03766075504 0.16606616176 0.02240410967  C   
1976 12711 269.43807 1.5568099999999998 269.4379954486602 1.5567303107711 0.576185 0.5574077481899999 0.0375171699999999 0.5574077481899999 0.02231869198  S   
1977 13398 269.438236 1.13829 269.43828858393323 1.13830150308525 0.261233 0.18558956237 0.03993685293 0.18558956237 0.02375814378  S   
1978 6883 269.437953 1.23018 269.4383229922209 1.22995753950639 0.135186 0.13995078239 0.03837956895 0.13995078239 0.02283172685  S   
1979 429 269.438399 1.27341 269.43818482925883 1.27328089807637 0.163804 0.1733516497799999 0.03815857167 0.1733516497799999 0.0227002571699999  S   
1980 7305 269.435697 1.37186 269.4356769271743 1.37186972852937 0.210501 0.24360391146 0.03786235823 0.24360391146 0.02252404195  C   
1981 5837 269.438123 1.3736799999999998 269.43802660616427 1.3733528084229 0.183357 0.14003733979 0.03786235823 0.14003733979 0.02252404195  C   
1982 9122 269.436358 1.5331 269.43623628484863 1.53296685570572 0.164045 0.18421428349 0.03752986492 0.18421428349 0.02232624409  C   
1983 3811 269.438371 1.5333 269.43812122106203 1.53304774645373 0.165603 0.16928050746 0.03752986492 0.16928050746 0.02232624409  C   
1984 13816 269.437768 1.6047699999999998 269.4377473832799 1.60459979132593 0.645919 0.46425175041 0.0461837012 0.46425175041 0.0274743484499999  S   
1985 4840 269.435741 1.13525 269.43612073279184 1.13507598105379 1.407241 1.64286602981 0.05678463831 1.22447827643 0.02340364795  M   
1986 6544 269.43807 1.50787 269.4380211867252 1.50807226072898 0.107665 0.11332077472 0.03761003425 0.11332077472 0.02237393624  S   
1987 11464 269.43627000000004 1.48445 269.43638733342493 1.48418485614856 0.619884 0.49420679625 0.03768939726 0.49420679625 0.02242114872  C   
1988 2014 269.43698900000004 1.48147 269.4366226209549 1.48104951185011 0.373276 0.4713716562 0.05330085676 0.33142588327 0.02196781602  M   
1989 11066 269.437546 1.54009 269.43743019269783 1.53968061223156 0.248378 0.14714595427 0.03753452359 0.14714595427 0.0223290155  S   
1990 10436 269.43722 1.58441 269.4374587237723 1.58435192279313 0.171993 0.11743251167 0.04053855116 0.11743251167 0.02411608969  S   
1993 4595 269.437069 1.35989 269.437089112012 1.35962375387924 0.231826 0.19416453899 0.03790667903 0.19416453899 0.02255040807  S   
1994 6975 269.437108 1.11493 269.4371997454435 1.11470276515402 0.224904 0.16608720026 0.0447048732099999 0.16608720026 0.02659460442  S   
1995 9521 269.43624 1.27978 269.4360155863263 1.27962684253749 0.801385 0.84781828829 0.05398712573 0.72238400767 0.0222506600799999  M   
1996 2366 269.434065 1.27753 269.4339019420668 1.27738341664228 0.162942 0.26018586488 0.0381746627 0.26018586488 0.02270982961  C   
1997 12235 269.43611 1.38279 269.43613821241894 1.38261622609049 1.479576 1.3069851086400002 0.03785294044 1.3069851086400002 0.02251843937  C   
1998 14603 269.433269 1.38406 269.43332874318224 1.38392328051436 0.53684 0.6980654354 0.03785294044 0.6980654354 0.02251843937  C   
1999 11632 269.4304 1.38382 269.43030538862115 1.38377326370308 0.589424 0.35880583918 0.03785294044 0.35880583918 0.02251843937  C   
2000 260 269.437169 1.52473 269.43685009523 1.52431389800443 0.120777 0.16161715854 0.03750711304 0.16161715854 0.02231270916  S   
2001 12632 269.436712 1.56259 269.4367912058749 1.5625812456295 0.386869 0.30778081694 0.0376974961 0.30778081694 0.02242596666  S   
2002 9842 269.436302 1.19769 269.4363127364728 1.19749457419951 0.429893 0.38757298352 0.03853820073 0.38757298352 0.02292609575  S   
2003 8781 269.436579 1.22477 269.43619018656165 1.22418628050103 0.234564 0.36162041149 0.05432722578 0.24034663737 0.02239083147  M   
2004 12878 269.436067 1.309 269.43581530704614 1.30906602434861 0.396332 0.5366630542899999 0.05371309555 0.40908443332 0.02213771922  M   
2005 6682 269.43638500000003 1.34295 269.4363629458843 1.3427736145437 0.615943 0.47743972965 0.0380350135399999 0.47743972965 0.02262675334  S   
2006 7707 269.436655 1.42738 269.43650818843474 1.42741406255661 0.373129 0.39232428122 0.03770431344 0.39232428122 0.02243002225  S   
2007 11866 269.436683 1.46205 269.436680800502 1.46202873996184 0.368698 0.23307044358 0.0377199046399999 0.23307044358 0.02243929734  S   
2008 679 269.436596 1.10068 269.43671609687294 1.10075204893857 0.167292 0.15848694205 0.04988586916 0.15848694205 0.02967674128  C   
2010 14661 269.435454 1.1906800000000002 269.4354455183932 1.19057650528014 1.945999 1.70488814152 0.03860146228 1.70488814152 0.02296372958  C   
2011 8918 269.43409 1.1883899999999998 269.43389289669904 1.18814062787593 0.412866 0.24223350003 0.03860146228 0.24223350003 0.02296372958  C   
2012 2440 269.436003 1.2335299999999998 269.43583354708375 1.23342681853627 0.172957 0.1677419474399999 0.03835670826 0.1677419474399999 0.02281812719  S   
2013 13405 269.435474 1.29672 269.4354713779809 1.29659604753347 1.193103 0.98823536395 0.03805286641 0.98823536395 0.02263737388  S   
2014 5988 269.435965 1.41283 269.43612058824664 1.41178773877321 0.092937 0.09307255433 0.03760780906 0.09307255433 0.0223726125  C   
2015 5988 269.435965 1.41283 269.4365927534223 1.41359467471221 0.092937 0.08452810907 0.03760780906 0.08452810907 0.0223726125  C   
2016 11407 269.536718 1.16897 269.43618735994687 1.46824523150345 0.184533 0.19169211596 0.0377201479 0.19169211596 0.02243944206  S   
2017 2437 269.436119 1.61288 269.4357858916624 1.61287475968284 0.176178 0.22161209927 0.04958869512 0.22161209927 0.0294999546  S   
2018 2146 269.435287 1.1116 269.43535693037313 1.11167466473634 0.64432 0.44139009446 0.04556347416 0.44139009446 0.02710537989  S   
2019 9308 269.435584 1.3481 269.4357162043109 1.34820644475221 0.224142 0.19136785696 0.0379342742999999 0.19136785696 0.02256682429  S   
2020 13806 269.435302 1.50331 269.43485787527874 1.50383982761939 0.191441 0.31821190661 0.05329612323 0.18797323835 0.02196586511  M   
2021 2413 269.433991 1.50608 269.43348212051734 1.50615654001762 0.089664 0.13309657839 0.03768605015 0.13309657839 0.02241915755  C   
2022 5110 269.435791 1.54931 269.435825938499 1.54912540171588 0.215996 0.12457168007 0.03759635839 0.12457168007 0.0223658005799999  S   
2023 1162 269.435879 1.13111 269.4357461658115 1.13094219323758 0.316435 0.1199011395199999 0.04067565874 0.1199011395199999 0.02419765399  S   
2024 1367 269.434693 1.17941 269.4347964365146 1.1794563689198 0.160736 0.28802461101 0.03864719879 0.28802461101 0.02299093789  S   
2025 12681 269.43471500000004 1.17014 269.4347496656937 1.16999029930901 0.309287 0.27557844578 0.0387625714 0.27557844578 0.02305957223  S   
2026 10475 269.433947 1.33087 269.4339312466698 1.330856259044 7.408272 6.82385396632 0.053795175 6.82385130883 0.02217154806  M   
2028 4606 269.431799 1.16276 269.4326693560783 1.16238450609654 0.018878 0.10212660327 0.03871781433 0.10212660327 0.02303294657  C   
2029 12142 269.434283 1.15369 269.43425959827766 1.15354124628075 0.47618 0.3285908557399999 0.03882485055 0.3285908557399999 0.02309662164  S   
2030 3196 269.431697 1.30428 269.4317379332173 1.30423043954841 1.121686 0.91810573486 0.03805854646 0.91810573486 0.0226407529  C   
2031 5060 269.434038 1.30275 269.43410080882995 1.30272912285712 0.626066 0.45289782491 0.03805854646 0.45289782491 0.0226407529  C   
2033 9867 269.434468 1.26829 269.43434768916995 1.26807912564249 0.043785 0.11865026718 0.03828310398 0.11865026718 0.02277434054  C   
2036 11269 269.432931 1.11798 269.43295070592785 1.11791878566852 1.435886 1.34473716266 0.04342687313 1.34473716266 0.02583433145  S   
2037 4062 269.433854 1.3888200000000002 269.4341617347381 1.38886335121412 0.137584 0.16306236133 0.03785994662 0.16306236133 0.0225226073  S   
2038 976 269.43359 1.25716 269.4329659381895 1.25707251271438 0.42287 0.53005554897 0.05429463271 0.37548728438 0.02237739832  M   
2039 4122 269.434091 1.39184 269.43397963816807 1.39252831462778 0.205119 0.10788493574 0.03778408695 0.10788493574 0.02247747893  S   
2040 10079 269.432921 1.58495 269.43288723292005 1.58485556919373 2.150803 1.93780375067 0.04014594441 1.93780375067 0.0238825307799999  S   
2041 9392 269.43295 1.46464 269.43276617313273 1.46392377980155 0.695 1.2086227168 0.0534180236 0.76073006286 0.02201610605  M   
2042 8264 269.432331 1.46661 269.4322810311654 1.46654926738086 0.702672 0.5964697129300001 0.03777224673 0.5964697129300001 0.02247043527  C   
2043 3736 269.43163 1.4605 269.4316818790906 1.4601748296754 0.14498 0.09476689255 0.03777224673 0.09476689255 0.02247043527  C   
2044 5368 269.429741 1.4641400000000002 269.4296942393032 1.46389923946539 0.309551 0.13717831779 0.03777224673 0.13717831779 0.02247043527  C   
2047 9024 269.432929 1.51727 269.43288415233366 1.51719942486491 0.710936 0.72941565453 0.05331392564 0.6426945193 0.02197320233  M   
2048 11500 269.430965 1.34969 269.4310225705537 1.35007144086514 0.442375 0.4543966952 0.05372509455 0.33363627633 0.02214266458  M   
2049 8878 269.428108 1.35056 269.42827804067264 1.35033491474971 0.342681 0.25943601924 0.03798937868 0.25943601924 0.02259960549  C   
2050 11104 269.433556 1.3506 269.43352944312784 1.3506721856403 0.090426 0.08993031543 0.03798937868 0.08993031543 0.02259960549  C   
2051 10890 269.43306 1.4894699999999998 269.43304735910414 1.48939142042198 0.605854 0.4620659301099999 0.03767149518 0.4620659301099999 0.02241049891  S   
2052 12761 269.43305100000003 1.3147300000000002 269.4331855767172 1.31468667643285 0.479451 0.2947741054 0.03798389342 0.2947741054 0.02259634235  S   
2053 12444 269.433302 1.41122 269.4330993168659 1.41114321199555 0.210665 0.14326729005 0.03775508841 0.14326729005 0.02246022791  S   
2054 7803 269.431072 1.13715 269.431440311084 1.13693019176888 0.303815 0.40108579095 0.05628138608 0.27457510315 0.02319623379  M   
2055 5067 269.432489 1.53948 269.43234963863733 1.53931559398359 0.297481 0.2467253577199999 0.0375792580599999 0.2467253577199999 0.02235562771  S   
2056 13579 269.432654 1.29215 269.432448180225 1.29207993898802 0.263377 0.1767676543 0.03808871768 0.1767676543 0.02265870154  S   
2057 4459 269.431942 1.32287 269.43192672719385 1.32272440961166 1.125716 0.90473565576 0.03800756995 0.90473565576 0.02261042735  S   
2058 12298 269.431663 1.43305 269.43134806032447 1.43273367820114 1.337125 1.64043203163 0.0533610319099999 1.21827809289 0.02199261706  M   
2059 11200 269.432037 1.09878 269.4312226806867 1.09885775258608 0.181185 0.30798302439 0.0707393632299999 0.18643242722 0.02915505325  M   
2060 14545 269.431658 1.2367 269.4315802070929 1.23659540068301 0.529878 0.47129142286 0.03838284077 0.47129142286 0.02283367323  S   
2061 4438 269.431696 1.5335299999999998 269.4315606423884 1.53351083967727 0.701317 0.5727633922400001 0.03768751949 0.5727633922400001 0.0224200316499999  S   
2062 810 269.432026 1.20973 269.43197593099285 1.20962251544062 0.204418 0.13995785228 0.03852478654 0.13995785228 0.02291811574  S   
2063 7632 269.431537 1.48461 269.43131723466547 1.48458846043487 0.522927 0.38688753867 0.0377970231 0.38688753867 0.02248517455  C   
2064 3135 269.429254 1.48403 269.4292729673361 1.48406304877042 0.416544 0.37150689079 0.0377970231 0.37150689079 0.02248517455  C   
2065 6444 269.427486 1.48855 269.4274874616541 1.48848482855816 0.201221 0.31347802028 0.05345306268 0.19875154192 0.02203054732  M   
2066 3398 269.429568 1.48707 269.4293631795457 1.48705159867803 0.210377 0.10231232106 0.0377970231 0.10231232106 0.02248517455  C   
2067 13304 269.43004 1.39973 269.4299127978776 1.3994873827979 0.503129 0.65154269043 0.05347729479 0.48563591125 0.02204053452  M   
2068 4987 269.427579 1.40391 269.427701153333 1.40363992772987 0.238857 0.27284980427 0.03781415779 0.27284980427 0.02249536786  C   
2069 6536 269.430164 1.4025999999999998 269.4307816319099 1.40180794803519 0.300868 0.34858704179 0.05347729479 0.19501251892 0.02204053452  M   
2070 11758 269.432288 1.5220900000000002 269.4317928366117 1.52225904217852 0.068767 0.11221903012 0.03767933076 0.11221903012 0.0224151602299999  S   
2073 5641 269.43122900000003 1.20139 269.4311144453273 1.20133762692582 0.282344 0.213953198 0.03863355172 0.213953198 0.02298281935  S   
2074 9798 269.428999 1.44644 269.42914775842365 1.44649783632751 0.252599 0.32173606793 0.03776205836 0.32173606793 0.0224643742799999  S   
2076 13098 269.43037200000003 1.2469400000000002 269.42967298952595 1.2463591122971 0.053454 0.09969210673 0.03837717469 0.09969210673 0.02283030252  C   
2077 1716 269.43134200000003 1.37383 269.43112855140885 1.37390814722589 0.081379 0.12893959828 0.03791259688 0.12893959828 0.02255392856  S   
2078 12763 269.430679 1.10858 269.43060922123215 1.10849844205255 0.977389 0.71157938708 0.04653716869 0.71157938708 0.02768462369  C   
2079 13060 269.429874 1.10452 269.4299545591717 1.10434256037606 0.401726 0.23527006324 0.04653716869 0.23527006324 0.02768462369  C   
2080 13683 269.42826 1.1075 269.42801035271555 1.10709601125423 0.331998 0.13500521691 0.04653716869 0.13500521691 0.02768462369  C   
2081 14240 269.431017 1.33768 269.43079737468526 1.33745079306654 0.395685 0.25005653931 0.03813250814 0.25005653931 0.02268475217  S   
2082 7412 269.429451 1.1459700000000002 269.42989428489585 1.14587047288507 0.205264 0.38125067716 0.05518053256 0.25247575913 0.02274251975  M   
2084 581 269.429254 1.45554 269.4297534188679 1.45506669872036 0.36219 0.5265779363399999 0.05347713872 0.34665733822 0.02204047019  M   
2085 12094 269.430122 1.23287 269.4304993427672 1.23261812646643 0.193212 0.1250595261 0.03860231482 0.1250595261 0.02296423675  S   
2086 2037 269.43028 1.49279 269.43036101541026 1.49243879946291 0.177424 0.30200265839 0.0533615646 0.171645418 0.02199283661  M   
2087 8214 269.430191 1.2172500000000002 269.43031224861966 1.21720905202966 0.345483 0.22969340547 0.03859034353 0.22969340547 0.02295711511  S   
2088 8165 269.429409 1.40926 269.4293501530849 1.40915332753567 0.845775 0.75483868401 0.0377918022099999 0.75483868401 0.02248206868  C   
2089 91 269.424043 1.40734 269.4240267339077 1.40733323554332 0.580992 0.42905165933 0.0377918022099999 0.42905165933 0.02248206868  C   
2090 11971 269.426481 1.40907 269.42642839461314 1.40896284685838 0.32089 0.21073781615 0.0377918022099999 0.21073781615 0.02248206868  C   
2091 6304 269.430473 1.4070900000000002 269.4305373538773 1.40687805878386 0.339266 0.16691286379 0.0377918022099999 0.16691286379 0.02248206868  C   
2092 7246 269.429609 1.15659 269.42947386329166 1.15651548581707 0.581433 0.39423386218 0.03886249328 0.39423386218 0.02311901502  C   
2094 11562 269.429796 1.37064 269.42907010414075 1.37073401312962 0.343982 0.52379801486 0.0535260205 0.37514740026 0.0220606166999999  M   
2095 13796 269.428846 1.50137 269.4288647791198 1.50131997703107 0.530897 0.52370542994 0.05342495204 0.44149658017 0.02201896158  M   
2096 6575 269.427513 1.5044300000000002 269.427674344083 1.50475511576068 0.091283 0.14657704636 0.03777714587 0.14657704636 0.0224733497299999  C   
2097 3549 269.429456 1.27596 269.42944240288404 1.27576506406997 0.127559 0.19102910093 0.03825569002 0.19102910093 0.0227580321699999  S   
2098 9925 269.42952 1.3666 269.42936353482776 1.36647938539393 0.526545 0.46570494548 0.03801729593 0.46570494548 0.02261621326  S   
2099 10814 269.429576 1.56721 269.4296293829984 1.56723041773187 0.246964 0.16643080204 0.03795389197 0.16643080204 0.0225784947  S   
2100 5922 269.428938 1.16873 269.4289432644076 1.16863107388992 0.586417 0.52960531537 0.03876481191 0.52960531537 0.02306090509  S   
2101 10644 269.429287 1.3172899999999998 269.4291942607616 1.31722178635619 0.447339 0.31686691494 0.0381976305699999 0.31686691494 0.02272349303  S   
2102 2682 269.429687 1.53723 269.4294903777479 1.53693977450395 0.160865 0.10656035887 0.03765942181 0.10656035887 0.02240331654  S   
2103 12456 269.427233 1.39378 269.4275654992458 1.39396399582712 0.420567 0.46752364778 0.05364106042 0.31807292881 0.02210803012  M   
2104 8879 269.42486 1.39565 269.42478938324854 1.39566882978836 0.335832 0.24391593317 0.03792995758 0.24391593317 0.02256425631  C   
2105 13637 269.428161 1.42118 269.4284686032729 1.42094946642877 0.299129 0.25305791296 0.0377928645699999 0.25305791296 0.02248270068  S   
2106 12968 269.427717 1.09648 269.4277600553226 1.09627336867599 0.598266 0.5530244720299999 0.05025914722 0.5530244720299999 0.02989880169  S   
2107 8074 269.427998 1.29872 269.428097812681 1.29863220707997 0.266714 0.1893785267 0.03816940545 0.1893785267 0.02270670211  S   
2108 2823 269.428588 1.37701 269.42817525029966 1.37653066210635 0.104996 0.15098475829 0.03795554782 0.15098475829 0.02257947976  S   
2109 4055 269.428576 1.47893 269.42856506970605 1.47964372500694 0.111368 0.12652088492 0.03786712378 0.12652088492 0.02252687694  S   
2112 11466 269.422003 1.18122 269.42204395791435 1.18114410483513 1.854661 1.57597460786 0.03881611803 1.57597460786 0.02309142673  C   
2113 10200 269.427519 1.18094 269.42758690070485 1.18105589704032 0.408972 0.40536807784 0.05489428056 0.31248752799 0.02262454169  M   
2114 12932 269.42441 1.18076 269.42437051344 1.18057153783527 0.399482 0.32650626111 0.03881611803 0.32650626111 0.02309142673  C   
2115 11807 269.427166 1.24033 269.42718925494046 1.24024314922384 2.271257 2.04576791196 0.03855762994 2.04576791196 0.0229376540399999  S   
2116 14709 269.427213 1.32768 269.4270139789903 1.32761679382592 3.289569 3.15111209564 0.05398138145 2.87447702748 0.02224829259  M   
2117 9566 269.42733400000003 1.56311 269.42751227931006 1.56299650174543 0.154674 0.26905311431 0.03783823158 0.26905311431 0.02250968918  C   
2118 12520 269.425003 1.56534 269.42493669210035 1.56574655210735 0.030758 0.26915167514 0.05351134027 0.17920388618 0.02205456628  M   
2120 9237 269.42411300000003 1.1949200000000002 269.42408307466263 1.19479539588436 3.901926 3.49049413456 0.038716829 3.49049413456 0.02303236041  C   
2121 14580 269.427107 1.19653 269.42710982073703 1.19646884947145 1.581855 1.17667860295 0.05475386467 1.17667859963 0.02256666963  M   
